fixture,team,player_id,name,position,minutes,rating,goals,assists,shots_total,shots_on,passes_total,accurate_passes,pass_accuracy_%,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total
Angers vs Toulouse,Toulouse,325346,Guillaume Restes,G,90,7.3,,0.0,,,20,19.0,95.0,,,,,0,0,1.0,1.0
Angers vs Toulouse,Toulouse,102,Djibril Sidibé,D,90,6.5,,0.0,,,60,52.0,86.7,1.0,,,1.0,0,0,3.0,6.0
Angers vs Toulouse,Toulouse,278392,Charlie Cresswell,D,90,6.7,,0.0,,,71,65.0,91.5,2.0,2.0,1.0,,0,0,7.0,15.0
Angers vs Toulouse,Toulouse,15793,Rasmus Nicolaisen,D,90,6.3,,0.0,,,48,41.0,85.4,2.0,2.0,1.0,1.0,0,0,4.0,5.0
Angers vs Toulouse,Toulouse,334952,Rafik Messali,M,81,6.6,,0.0,,,37,30.0,81.1,1.0,,3.0,2.0,0,0,5.0,11.0
Angers vs Toulouse,Toulouse,50956,Cristian Cásseres Jr.,M,90,7.3,,0.0,1.0,,61,49.0,80.3,7.0,2.0,1.0,,0,0,8.0,14.0
Angers vs Toulouse,Toulouse,339417,Pape Diop,M,81,7,,0.0,3.0,1.0,43,39.0,90.7,3.0,2.0,1.0,1.0,1,0,5.0,10.0
Angers vs Toulouse,Toulouse,39115,Aron Dønnum,M,74,6.7,,0.0,,,33,27.0,81.8,,,2.0,1.0,0,0,1.0,4.0
Angers vs Toulouse,Toulouse,362741,Santiago Hidalgo,F,74,6.7,,0.0,2.0,1.0,20,17.0,85.0,3.0,,4.0,2.0,0,0,7.0,16.0
Angers vs Toulouse,Toulouse,84128,Yann Gboho,F,90,6.5,,0.0,1.0,1.0,22,17.0,77.3,,1.0,1.0,1.0,0,0,6.0,17.0
Angers vs Toulouse,Toulouse,321648,Emersonn,F,63,6,,0.0,2.0,1.0,13,12.0,92.3,,,,,0,0,3.0,9.0
Angers vs Toulouse,Toulouse,457025,Julian Vignolo,F,27,6.9,,0.0,1.0,1.0,3,1.0,33.3,1.0,,,,0,0,2.0,3.0
Angers vs Toulouse,Toulouse,452697,Dayann Methalie,D,16,6.2,,0.0,,,4,3.0,75.0,1.0,,1.0,,0,0,1.0,5.0
Angers vs Toulouse,Toulouse,203428,Jacen Russell-Rowe,F,16,6.6,,0.0,,,4,2.0,50.0,,,,1.0,0,0,2.0,2.0
Angers vs Toulouse,Toulouse,50735,Mark McKenzie,D,9,6.3,,0.0,,,5,2.0,40.0,,,1.0,,1,0,,2.0
Angers vs Toulouse,Toulouse,304140,Mario Sauer,M,9,6.5,,0.0,,,2,1.0,50.0,,,,,0,0,,1.0
Auxerre vs Paris FC,Auxerre,20542,Donovan Léon,G,90,8.7,,0.0,,,27,14.0,51.9,,,,,0,0,1.0,1.0
Auxerre vs Paris FC,Auxerre,193953,Lamine Sy,D,90,6.7,,0.0,1.0,1.0,29,23.0,79.3,1.0,,1.0,,0,0,3.0,8.0
Auxerre vs Paris FC,Auxerre,162466,Sinaly Diomandé,D,90,7,,0.0,,,43,34.0,79.1,,1.0,1.0,,0,0,2.0,4.0
Auxerre vs Paris FC,Auxerre,191189,Clement Akpa,D,90,7.2,,0.0,,,55,40.0,72.7,1.0,,,1.0,0,0,7.0,9.0
Auxerre vs Paris FC,Auxerre,7578,Gideon Mensah,D,90,6.9,,0.0,,,50,42.0,84.0,1.0,1.0,1.0,,0,0,1.0,5.0
Auxerre vs Paris FC,Auxerre,152418,Naouirou Ahamada,M,78,6.9,,0.0,,,39,37.0,94.9,1.0,,,1.0,0,0,4.0,7.0
Auxerre vs Paris FC,Auxerre,21010,Elisha Owusu,M,90,6.6,,0.0,,,42,36.0,85.7,2.0,1.0,1.0,2.0,0,0,4.0,6.0
Auxerre vs Paris FC,Auxerre,323625,Kévin Danois,M,90,8,,0.0,,,51,46.0,90.2,2.0,,1.0,1.0,0,0,5.0,10.0
Auxerre vs Paris FC,Auxerre,174915,Josué Casimir,F,61,6.9,,0.0,,,18,14.0,77.8,3.0,2.0,,,0,0,6.0,8.0
Auxerre vs Paris FC,Auxerre,90617,Lassine Sinayoko,F,90,5.9,,0.0,4.0,1.0,22,18.0,81.8,,1.0,1.0,1.0,1,0,1.0,5.0
Auxerre vs Paris FC,Auxerre,19625,Danny Namaso,F,90,7.3,,0.0,1.0,,28,25.0,89.3,,,1.0,4.0,0,0,9.0,15.0
Auxerre vs Paris FC,Auxerre,322595,Lasso Coulibaly,M,29,6.6,,0.0,1.0,,9,9.0,100.0,,,,,0,0,1.0,2.0
Auxerre vs Paris FC,Auxerre,190686,Sékou Mara,F,12,6.5,,0.0,1.0,,2,2.0,100.0,,,1.0,,0,0,1.0,3.0
Auxerre vs Paris FC,Paris FC,1800,Kevin Trapp,G,90,7.5,,0.0,,,36,29.0,80.6,,,,,0,0,1.0,1.0
Auxerre vs Paris FC,Paris FC,20704,Alimami Gory,D,90,6.6,,0.0,1.0,,22,17.0,77.3,2.0,1.0,2.0,1.0,0,0,6.0,10.0
Auxerre vs Paris FC,Paris FC,174881,Moustapha Mbow,D,90,6.9,,0.0,,,44,39.0,88.6,4.0,2.0,2.0,1.0,1,0,7.0,14.0
Auxerre vs Paris FC,Paris FC,22086,Timothée Kolodziejczak,D,90,7.3,,0.0,,,58,52.0,89.7,1.0,1.0,,,0,0,4.0,5.0
Auxerre vs Paris FC,Paris FC,266013,Otávio,D,90,6.9,,0.0,,,62,51.0,82.3,1.0,,1.0,,0,0,2.0,7.0
Auxerre vs Paris FC,Paris FC,389322,Nhoa Sangui,D,90,7.2,,0.0,,,41,31.0,75.6,3.0,2.0,,1.0,0,0,4.0,7.0
Auxerre vs Paris FC,Paris FC,83831,Ilan Kebbal,M,63,6.9,,0.0,2.0,2.0,31,27.0,87.1,,1.0,1.0,,1,0,1.0,5.0
Auxerre vs Paris FC,Paris FC,1910,Maxime López,M,90,6.7,,0.0,,,72,66.0,91.7,1.0,,3.0,1.0,1,0,3.0,7.0
Auxerre vs Paris FC,Paris FC,84218,Adama Camara,M,45,6.7,,0.0,,,24,21.0,87.5,2.0,,2.0,1.0,1,0,3.0,8.0
Auxerre vs Paris FC,Paris FC,2781,Moses Simon,M,63,6.9,,0.0,1.0,,19,18.0,94.7,1.0,,,,0,0,2.0,5.0
Auxerre vs Paris FC,Paris FC,1863,Ciro Immobile,F,79,6.3,,0.0,1.0,1.0,18,14.0,77.8,,,,,0,0,1.0,6.0
Auxerre vs Paris FC,Paris FC,3080,Marshall Munetsi,M,45,6.3,,0.0,,,11,6.0,54.5,,,,,0,0,1.0,2.0
Auxerre vs Paris FC,Paris FC,22229,Jonathan Ikoné,F,27,6.6,,0.0,1.0,1.0,6,6.0,100.0,,,,,0,0,,2.0
Auxerre vs Paris FC,Paris FC,359603,Luca Koleosho,F,27,6.7,,0.0,,,9,5.0,55.6,1.0,,,,0,0,1.0,1.0
Auxerre vs Paris FC,Paris FC,22842,Jean-Philippe Krasso,F,11,6.6,,0.0,1.0,,2,2.0,100.0,,,,1.0,0,0,2.0,3.0
Le Havre vs Strasbourg,Le Havre,119853,Mory Diaw,G,90,6.3,,0.0,,,21,18.0,85.7,,,,,0,0,,
Le Havre vs Strasbourg,Le Havre,2336,Loic Négo,D,90,6.5,,0.0,2.0,1.0,39,32.0,82.1,2.0,1.0,2.0,1.0,0,0,3.0,6.0
Le Havre vs Strasbourg,Le Havre,513415,Stephan Zagadou,D,90,8,1.0,0.0,1.0,1.0,44,43.0,97.7,3.0,,3.0,,0,0,4.0,8.0
Le Havre vs Strasbourg,Le Havre,174927,Arouna Sangante,D,79,7.9,,1.0,1.0,1.0,65,61.0,93.8,1.0,,,1.0,0,0,4.0,4.0
Le Havre vs Strasbourg,Le Havre,437349,Enzo Koffi,D,63,6.7,,0.0,,,17,16.0,94.1,6.0,2.0,2.0,,0,0,8.0,17.0
Le Havre vs Strasbourg,Le Havre,364093,Simon Ebonog,M,89,6.3,,0.0,2.0,,23,18.0,78.3,3.0,,,,0,0,5.0,8.0
Le Havre vs Strasbourg,Le Havre,179843,Lucas Gourna-Douath,M,90,6.9,,0.0,,,42,38.0,90.5,3.0,,2.0,3.0,1,0,7.0,14.0
Le Havre vs Strasbourg,Le Havre,128342,Rassoul Ndiaye,M,90,6.9,,0.0,,,37,32.0,86.5,1.0,,1.0,1.0,0,0,2.0,6.0
Le Havre vs Strasbourg,Le Havre,174625,Fodé Doucouré,F,64,6.6,,0.0,,,16,12.0,75.0,2.0,,1.0,,0,0,2.0,4.0
Le Havre vs Strasbourg,Le Havre,156465,Issa Soumaré,F,90,7.9,1.0,0.0,3.0,2.0,10,7.0,70.0,,,2.0,1.0,1,0,4.0,8.0
Le Havre vs Strasbourg,Le Havre,2710,Sofiane Boufal,F,79,7,,1.0,1.0,1.0,37,27.0,73.0,2.0,,2.0,1.0,0,0,7.0,17.0
Le Havre vs Strasbourg,Le Havre,162067,Timothee Pembele,D,27,6.7,,0.0,1.0,,16,13.0,81.2,1.0,1.0,,,0,0,1.0,2.0
Le Havre vs Strasbourg,Le Havre,1945,Mbwana Ally Samatta,F,26,6.6,,0.0,,,5,3.0,60.0,2.0,,,,0,0,2.0,2.0
Le Havre vs Strasbourg,Le Havre,64255,Gautier Lloris,D,11,6.6,,0.0,,,7,7.0,100.0,,,,,0,0,,
Le Havre vs Strasbourg,Le Havre,174937,Yassine Kechta,M,11,6.7,,0.0,1.0,1.0,7,4.0,57.1,1.0,1.0,,1.0,0,0,2.0,3.0
Le Havre vs Strasbourg,Le Havre,460805,Daren Nbenbege Mosengo,M,8,6.3,,0.0,,,2,1.0,50.0,,,,,0,0,,
Le Havre vs Strasbourg,Strasbourg,340151,Mike Penders,G,90,7.3,,0.0,,,25,24.0,96.0,,,,1.0,0,0,1.0,1.0
Le Havre vs Strasbourg,Strasbourg,282549,Junior Mwanga,D,33,6.5,,0.0,,,10,8.0,80.0,,,,,0,0,1.0,2.0
Le Havre vs Strasbourg,Strasbourg,396193,Lucas Høgsberg,D,90,6.5,,0.0,,,36,34.0,94.4,,,,,0,0,1.0,3.0
Le Havre vs Strasbourg,Strasbourg,271542,Ismael Doukouré,D,29,4.5,,0.0,,,10,9.0,90.0,,,1.0,,0,1,,1.0
Le Havre vs Strasbourg,Strasbourg,2933,Ben Chilwell,D,90,6.3,,0.0,,,34,27.0,79.4,3.0,2.0,1.0,3.0,1,0,6.0,10.0
Le Havre vs Strasbourg,Strasbourg,415431,Samir El Mourabet,M,90,6.9,,0.0,1.0,,56,54.0,96.4,4.0,3.0,1.0,1.0,0,0,5.0,9.0
Le Havre vs Strasbourg,Strasbourg,319572,Valentín Barco,M,90,7,,0.0,,,74,66.0,89.2,2.0,,2.0,1.0,0,0,4.0,11.0
Le Havre vs Strasbourg,Strasbourg,335056,Diego Moreira,M,90,6.9,,0.0,,,41,28.0,68.3,7.0,,1.0,4.0,0,0,13.0,26.0
Le Havre vs Strasbourg,Strasbourg,70747,Julio Enciso,M,83,6.9,,0.0,1.0,1.0,22,20.0,90.9,3.0,,2.0,,0,0,6.0,10.0
Le Havre vs Strasbourg,Strasbourg,359386,Martial Godo,M,76,7.7,1.0,0.0,1.0,1.0,21,10.0,47.6,2.0,,1.0,2.0,0,0,4.0,8.0
Le Havre vs Strasbourg,Strasbourg,390742,Joaquin Panichelli,F,90,5.6,,0.0,,,14,9.0,64.3,,2.0,3.0,3.0,0,0,6.0,16.0
Le Havre vs Strasbourg,Strasbourg,147835,Andrew Omobamidele,D,57,6.6,,0.0,,,29,29.0,100.0,1.0,,,,0,0,1.0,1.0
Le Havre vs Strasbourg,Strasbourg,334035,Samuel Amo-Ameyaw,F,14,6.3,,0.0,,,12,10.0,83.3,,,,,0,0,,1.0
Le Havre vs Strasbourg,Strasbourg,226803,Sebastian Nanasi,M,14,6.3,,0.0,1.0,1.0,3,3.0,100.0,,,,,0,0,,
Paris Saint Germain vs Marseille,Paris Saint Germain,2068,Matvey Safonov,G,90,8.2,,0.0,,,30,26.0,86.7,,,,1.0,0,0,1.0,1.0
Paris Saint Germain vs Marseille,Paris Saint Germain,336657,Warren Zaïre-Emery,D,75,6.7,,0.0,,,36,33.0,91.7,1.0,3.0,1.0,,1,0,2.0,7.0
Paris Saint Germain vs Marseille,Paris Saint Germain,257,Marquinhos,D,90,7.9,,0.0,,,58,53.0,91.4,3.0,2.0,,,0,0,7.0,8.0
Paris Saint Germain vs Marseille,Paris Saint Germain,16367,Willian Pacho,D,90,6.9,,0.0,,,57,52.0,91.2,3.0,1.0,,,0,0,4.0,9.0
Paris Saint Germain vs Marseille,Paris Saint Germain,263482,Nuno Mendes,D,90,9.9,,1.0,3.0,1.0,61,58.0,95.1,1.0,1.0,,3.0,0,0,9.0,10.0
Paris Saint Germain vs Marseille,Paris Saint Germain,409216,Senny Mayulu,M,75,6.9,,2.0,1.0,,26,21.0,80.8,2.0,1.0,1.0,1.0,0,0,3.0,5.0
Paris Saint Germain vs Marseille,Paris Saint Germain,128384,Vitinha,M,90,7.3,,0.0,,,91,84.0,92.3,1.0,2.0,1.0,1.0,1,0,2.0,3.0
Paris Saint Germain vs Marseille,Paris Saint Germain,335051,João Neves,M,90,7.3,,0.0,1.0,1.0,59,53.0,89.8,2.0,,3.0,3.0,0,0,9.0,14.0
Paris Saint Germain vs Marseille,Paris Saint Germain,343027,Désiré Doué,F,62,6.6,,0.0,4.0,1.0,28,23.0,82.1,1.0,,2.0,2.0,0,0,3.0,10.0
Paris Saint Germain vs Marseille,Paris Saint Germain,153,Ousmane Dembélé,F,75,10,2.0,1.0,3.0,2.0,20,16.0,80.0,,,,,0,0,5.0,6.0
Paris Saint Germain vs Marseille,Paris Saint Germain,161904,Bradley Barcola,F,68,6.9,,0.0,3.0,,25,19.0,76.0,,1.0,,2.0,0,0,3.0,8.0
Paris Saint Germain vs Marseille,Paris Saint Germain,483,Khvicha Kvaratskhelia,F,28,7.3,1.0,0.0,2.0,1.0,18,16.0,88.9,,,,,0,0,1.0,1.0
Paris Saint Germain vs Marseille,Paris Saint Germain,927,Kang-in Lee,M,22,8.5,1.0,0.0,1.0,1.0,10,9.0,90.0,,,1.0,,0,0,,4.0
Paris Saint Germain vs Marseille,Paris Saint Germain,33,Lucas Hernández,D,15,6.9,,0.0,,,13,13.0,100.0,,,,1.0,0,0,1.0,1.0
Paris Saint Germain vs Marseille,Paris Saint Germain,491087,Dro Fernández,M,15,7,,0.0,,,11,11.0,100.0,,,,3.0,0,0,4.0,4.0
Paris Saint Germain vs Marseille,Paris Saint Germain,41585,Gonçalo Ramos,F,15,6.2,,0.0,1.0,,5,4.0,80.0,,,2.0,1.0,0,0,1.0,3.0
Paris Saint Germain vs Marseille,Marseille,36827,Jeffrey de Lange,G,90,5.6,,0.0,,,30,18.0,60.0,,,,,0,0,,1.0
Paris Saint Germain vs Marseille,Marseille,1138,Timothy Weah,D,90,5,,0.0,,,28,25.0,89.3,,,3.0,,0,0,,5.0
Paris Saint Germain vs Marseille,Marseille,2725,Benjamin Pavard,D,62,6.9,,0.0,,,23,21.0,91.3,1.0,1.0,,1.0,0,0,5.0,6.0
Paris Saint Germain vs Marseille,Marseille,6,Leonardo Balerdi,D,90,5.3,,0.0,,,35,28.0,80.0,3.0,,4.0,1.0,1,0,4.0,11.0
Paris Saint Germain vs Marseille,Marseille,6231,Facundo Medina,D,90,5.2,,0.0,1.0,,59,53.0,89.8,1.0,2.0,2.0,1.0,0,0,2.0,5.0
Paris Saint Germain vs Marseille,Marseille,2284,Emerson Palmieri,D,90,6.3,,0.0,,,46,38.0,82.6,4.0,,2.0,2.0,1,0,9.0,14.0
Paris Saint Germain vs Marseille,Marseille,313236,Ethan Nwaneri,M,45,6.3,,0.0,,,17,13.0,76.5,2.0,1.0,,,0,0,2.0,7.0
Paris Saint Germain vs Marseille,Marseille,2735,Pierre-Emile Højbjerg,M,90,6.2,,0.0,,,53,45.0,84.9,1.0,3.0,,1.0,0,0,3.0,7.0
Paris Saint Germain vs Marseille,Marseille,38747,Quinten Timber,M,90,6,,0.0,1.0,,28,22.0,78.6,1.0,,1.0,1.0,0,0,2.0,4.0
Paris Saint Germain vs Marseille,Marseille,897,Mason Greenwood,M,80,6,,0.0,,,31,26.0,83.9,,,1.0,,0,0,2.0,9.0
Paris Saint Germain vs Marseille,Marseille,85041,Amine Gouiri,F,90,6.2,,0.0,1.0,1.0,29,22.0,75.9,,1.0,1.0,1.0,0,0,4.0,11.0
Paris Saint Germain vs Marseille,Marseille,9363,Igor Paixão,F,45,6.6,,0.0,1.0,1.0,8,5.0,62.5,1.0,,1.0,2.0,0,0,5.0,10.0
Paris Saint Germain vs Marseille,Marseille,20692,Himad Abdelli,M,28,6,,0.0,1.0,1.0,7,4.0,57.1,,,2.0,,0,0,,2.0
Paris Saint Germain vs Marseille,Marseille,283216,Bilal Nadir,M,10,6.7,,0.0,,,1,1.0,100.0,,,1.0,,0,0,1.0,2.0
Rennes vs Paris Saint Germain,Rennes,21628,Brice Samba,G,90,9.5,,0.0,,,37,22.0,59.5,,,,1.0,0,0,1.0,1.0
Rennes vs Paris Saint Germain,Rennes,438281,Mahamadou Nagida,D,90,6.9,,0.0,,,40,29.0,72.5,1.0,,1.0,,0,0,4.0,8.0
Rennes vs Paris Saint Germain,Rennes,129681,Anthony Rouault,D,90,7.3,,0.0,,,24,19.0,79.2,,1.0,,,0,0,1.0,5.0
Rennes vs Paris Saint Germain,Rennes,126757,Lilian Brassier,D,90,7.3,,0.0,,,23,18.0,78.3,3.0,3.0,1.0,2.0,0,0,6.0,9.0
Rennes vs Paris Saint Germain,Rennes,272460,Quentin Merlin,D,90,6.6,,0.0,1.0,1.0,25,13.0,52.0,3.0,1.0,2.0,,0,0,3.0,9.0
Rennes vs Paris Saint Germain,Rennes,21102,Valentin Rongier,M,90,6.6,,0.0,,,44,41.0,93.2,3.0,,,,0,0,3.0,7.0
Rennes vs Paris Saint Germain,Rennes,24147,Mahdi Camara,M,90,6.7,,0.0,,,27,24.0,88.9,,,,,0,0,1.0,4.0
Rennes vs Paris Saint Germain,Rennes,15286,Mousa Tamari,M,89,7.2,1.0,0.0,1.0,1.0,25,17.0,68.0,,1.0,,1.0,0,0,4.0,13.0
Rennes vs Paris Saint Germain,Rennes,40403,Sebastian Szymański,M,74,6.5,,1.0,,,15,10.0,66.7,2.0,,2.0,1.0,0,0,3.0,9.0
Rennes vs Paris Saint Germain,Rennes,22097,Arnaud Nordin,M,65,6.7,,0.0,2.0,,6,6.0,100.0,,,1.0,2.0,0,0,2.0,5.0
Rennes vs Paris Saint Germain,Rennes,163004,Esteban Lepaul,F,74,7.3,1.0,0.0,2.0,1.0,13,12.0,92.3,1.0,,1.0,,0,0,2.0,4.0
Rennes vs Paris Saint Germain,Rennes,21497,Ludovic Blas,F,25,7.2,,1.0,,,11,9.0,81.8,,,1.0,,0,0,,2.0
Rennes vs Paris Saint Germain,Rennes,343792,Djaoui Cissé,M,16,6.9,,0.0,1.0,,6,5.0,83.3,3.0,,1.0,,0,0,3.0,5.0
Rennes vs Paris Saint Germain,Rennes,421,Breel Embolo,F,16,7.2,1.0,0.0,1.0,1.0,6,5.0,83.3,,,,1.0,0,0,2.0,4.0
Rennes vs Paris Saint Germain,Paris Saint Germain,2068,Matvey Safonov,G,90,6.2,,0.0,,,21,20.0,95.2,,,,,0,0,,
Rennes vs Paris Saint Germain,Paris Saint Germain,9,Achraf Hakimi,D,90,6.5,,0.0,,,70,61.0,87.1,,1.0,,2.0,0,0,3.0,4.0
Rennes vs Paris Saint Germain,Paris Saint Germain,161671,Ilya Zabarnyi,D,90,6.3,,0.0,,,77,71.0,92.2,2.0,,2.0,,0,0,3.0,6.0
Rennes vs Paris Saint Germain,Paris Saint Germain,16367,Willian Pacho,D,90,6.7,,0.0,,,69,66.0,95.7,1.0,,,,0,0,4.0,6.0
Rennes vs Paris Saint Germain,Paris Saint Germain,263482,Nuno Mendes,D,90,6.9,,0.0,,,64,56.0,87.5,7.0,1.0,1.0,,0,0,8.0,14.0
Rennes vs Paris Saint Germain,Paris Saint Germain,336657,Warren Zaïre-Emery,M,90,6.6,,0.0,1.0,,49,46.0,93.9,1.0,,,,0,0,4.0,6.0
Rennes vs Paris Saint Germain,Paris Saint Germain,128384,Vitinha,M,90,7.3,,0.0,,,103,96.0,93.2,1.0,2.0,1.0,2.0,0,0,3.0,4.0
Rennes vs Paris Saint Germain,Paris Saint Germain,335051,João Neves,M,71,6.2,,0.0,1.0,,43,34.0,79.1,4.0,,,1.0,0,0,7.0,8.0
Rennes vs Paris Saint Germain,Paris Saint Germain,343027,Désiré Doué,F,60,6.3,,0.0,3.0,1.0,36,32.0,88.9,1.0,,2.0,2.0,0,0,5.0,11.0
Rennes vs Paris Saint Germain,Paris Saint Germain,153,Ousmane Dembélé,F,74,8.2,1.0,0.0,3.0,2.0,24,20.0,83.3,1.0,,,,0,0,1.0,6.0
Rennes vs Paris Saint Germain,Paris Saint Germain,483,Khvicha Kvaratskhelia,F,60,7.3,,0.0,,,26,21.0,80.8,1.0,,1.0,1.0,0,0,3.0,6.0
Rennes vs Paris Saint Germain,Paris Saint Germain,927,Kang-in Lee,M,30,6.9,,0.0,1.0,1.0,18,17.0,94.4,1.0,,1.0,1.0,0,0,4.0,7.0
Rennes vs Paris Saint Germain,Paris Saint Germain,161904,Bradley Barcola,F,30,7.5,,0.0,1.0,1.0,13,11.0,84.6,1.0,,,,0,0,3.0,4.0
Rennes vs Paris Saint Germain,Paris Saint Germain,491087,Dro Fernández,M,19,6.7,,0.0,,,13,12.0,92.3,,,,1.0,0,0,1.0,1.0
Rennes vs Paris Saint Germain,Paris Saint Germain,41585,Gonçalo Ramos,F,16,6.9,,0.0,4.0,2.0,5,4.0,80.0,,,1.0,,0,0,1.0,2.0
Monaco vs Nantes,Monaco,7313,Philipp Köhn,G,90,6.5,,0.0,,,23,10.0,43.5,,,,,0,0,1.0,1.0
Monaco vs Nantes,Monaco,291649,Vanderson,D,76,7,,0.0,,,51,38.0,74.5,5.0,4.0,3.0,,0,0,7.0,9.0
Monaco vs Nantes,Monaco,261,Thilo Kehrer,D,90,7.2,,0.0,1.0,,38,30.0,78.9,4.0,1.0,,,0,0,7.0,8.0
Monaco vs Nantes,Monaco,8694,Wout Faes,D,90,7.3,,0.0,1.0,1.0,34,32.0,94.1,2.0,1.0,1.0,,0,0,4.0,6.0
Monaco vs Nantes,Monaco,10316,Caio Henrique,D,90,7,,0.0,,,46,41.0,89.1,1.0,1.0,1.0,,0,0,1.0,6.0
Monaco vs Nantes,Monaco,2810,Denis Zakaria,M,76,7.3,1.0,0.0,1.0,1.0,31,26.0,83.9,1.0,,,,0,0,1.0,5.0
Monaco vs Nantes,Monaco,374058,Lamine Camara,M,62,6.9,,0.0,,,40,35.0,87.5,4.0,,3.0,1.0,1,0,5.0,12.0
Monaco vs Nantes,Monaco,274300,Maghnes Akliouche,M,43,6.6,,0.0,,,27,26.0,96.3,1.0,,1.0,1.0,0,0,2.0,5.0
Monaco vs Nantes,Monaco,109,Aleksandr Golovin,M,65,6.2,,2.0,,,38,29.0,76.3,,1.0,1.0,,2,1,1.0,5.0
Monaco vs Nantes,Monaco,301771,Simon Adingra,M,90,8.9,2.0,0.0,3.0,2.0,22,20.0,90.9,,1.0,,2.0,0,0,7.0,18.0
Monaco vs Nantes,Monaco,138835,Folarin Balogun,F,76,6.5,,0.0,2.0,1.0,12,7.0,58.3,1.0,,2.0,3.0,0,0,5.0,9.0
Monaco vs Nantes,Monaco,419035,Mamadou Coulibaly,M,47,5.9,,0.0,,,19,15.0,78.9,1.0,,1.0,,1,0,1.0,9.0
Monaco vs Nantes,Monaco,135775,Ansu Fati,F,28,6.6,,0.0,1.0,1.0,8,7.0,87.5,,1.0,,,0,0,2.0,3.0
Monaco vs Nantes,Monaco,231,Jordan Teze,D,14,6.6,,0.0,,,8,6.0,75.0,,,1.0,,1,0,,2.0
Monaco vs Nantes,Monaco,81,Krépin Diatta,M,14,6.9,,0.0,,,3,1.0,33.3,,1.0,1.0,1.0,0,0,2.0,4.0
Monaco vs Nantes,Monaco,283026,Mika Biereth,F,14,6.7,,0.0,,,7,3.0,42.9,2.0,,,,0,0,2.0,4.0
Monaco vs Nantes,Nantes,647,Anthony Lopes,G,90,7.3,,0.0,,,25,21.0,84.0,,,,2.0,0,0,2.0,2.0
Monaco vs Nantes,Nantes,50026,Chidozie Awaziem,D,90,6.9,,0.0,,,56,50.0,89.3,4.0,1.0,2.0,1.0,1,0,6.0,10.0
Monaco vs Nantes,Nantes,304427,Ali Youssef,D,78,6.3,,0.0,,,36,29.0,80.6,,,,1.0,0,0,3.0,3.0
Monaco vs Nantes,Nantes,364810,Abakar Sylla,D,45,5.2,,0.0,1.0,,25,19.0,76.0,,,,,0,0,3.0,6.0
Monaco vs Nantes,Nantes,20654,Fabien Centonze,M,90,7.3,1.0,0.0,1.0,1.0,32,24.0,75.0,4.0,1.0,,,0,0,4.0,6.0
Monaco vs Nantes,Nantes,924,Francis Coquelin,M,66,6.7,,0.0,,,27,21.0,77.8,,1.0,1.0,1.0,0,0,5.0,9.0
Monaco vs Nantes,Nantes,197779,Mohamed Kaba,M,66,6.3,,0.0,,,25,20.0,80.0,2.0,1.0,,3.0,0,0,6.0,7.0
Monaco vs Nantes,Nantes,2483,Deiver Machado,M,90,5.9,,1.0,1.0,,45,38.0,84.4,,2.0,2.0,1.0,0,0,1.0,10.0
Monaco vs Nantes,Nantes,388779,Dehmaine Tabibou,F,90,7.7,,0.0,1.0,,33,25.0,75.8,6.0,,,,0,0,13.0,16.0
Monaco vs Nantes,Nantes,22093,Rémy Cabella,F,66,6.7,,0.0,,,49,43.0,87.8,,,1.0,2.0,0,0,2.0,6.0
Monaco vs Nantes,Nantes,161622,Matthis Abline,F,90,6.5,,0.0,2.0,1.0,18,12.0,66.7,,,,1.0,0,0,4.0,12.0
Monaco vs Nantes,Nantes,21570,Nicolas Cozza,D,45,7.2,,0.0,,,40,38.0,95.0,3.0,1.0,,,0,0,4.0,8.0
Monaco vs Nantes,Nantes,193952,Johann Lepenant,M,24,7,,0.0,,,18,15.0,83.3,1.0,,,1.0,0,0,3.0,3.0
Monaco vs Nantes,Nantes,22260,Ibrahima Sissoko,M,24,6.5,,0.0,,,21,20.0,95.2,,,2.0,,1,0,,4.0
Monaco vs Nantes,Nantes,22177,Ignatius Ganago,F,24,6.5,,0.0,1.0,,5,4.0,80.0,,,,,0,0,2.0,2.0
Monaco vs Nantes,Nantes,42086,Youssef El Arabi,F,12,6.5,,0.0,,,7,6.0,85.7,,,,,0,0,,2.0
Marseille vs Strasbourg,Marseille,47296,Gerónimo Rulli,G,90,6.9,,0.0,,,28,14.0,50.0,,,,2.0,0,0,2.0,2.0
Marseille vs Strasbourg,Marseille,1138,Timothy Weah,D,90,6.9,,0.0,1.0,,34,28.0,82.4,2.0,1.0,,,1,0,4.0,5.0
Marseille vs Strasbourg,Marseille,2725,Benjamin Pavard,D,90,6,,0.0,,,34,30.0,88.2,,1.0,1.0,,1,0,1.0,3.0
Marseille vs Strasbourg,Marseille,21694,Nayef Aguerd,D,90,6.2,,0.0,,,45,38.0,84.4,,4.0,2.0,,1,0,4.0,8.0
Marseille vs Strasbourg,Marseille,2284,Emerson Palmieri,D,90,6.3,,0.0,,,40,34.0,85.0,5.0,,2.0,2.0,0,0,9.0,13.0
Marseille vs Strasbourg,Marseille,2735,Pierre-Emile Højbjerg,M,90,6.9,,0.0,,,53,45.0,84.9,3.0,3.0,,2.0,0,0,5.0,8.0
Marseille vs Strasbourg,Marseille,38747,Quinten Timber,M,90,6.9,,0.0,1.0,,45,41.0,91.1,5.0,1.0,,2.0,0,0,10.0,20.0
