fixture,team,player_id,name,position,minutes,rating,goals,assists,shots_total,shots_on,passes_total,accurate_passes,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total,pass_accuracy_%,shots_on_target_ratio,goal_conversion_rate,duel_win_ratio,tackle_success_rate,goal_involvement,cards_total,cards_per_90,fouls_per_90,cards_per_foul,duel_foul_ratio,avg_rating_last_4,avg_goals_last_4,avg_assists_last_4,goal_involvement_last_4,form_index,performance_variance,aggression_index_norm,form_index_team,control_index,opponent,aggression_index_norm_opp,cards_per_90_team,fouls_per_90_team,form_index_team_opp,control_index_opp,cards_per_90_team_opp,fouls_per_90_team_opp,agg_diff,form_diff,control_diff,is_defensive,expected_foul_pressure,expected_card_risk
brighton vs newcastle,brighton,162007,Maxim De Cuyper,D,54,6.5,0.0,0,1.0,1.0,21.0,3.4,1.0,1.0,0.0,0.0,0,0,2.0,5.0,16.0,1.0,0.0,0.4,0.2,0.0,0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,4.05,0.40999999999999986,0.2831011007189667,0.07500000000000007,0.4676072112215799,newcastle,0.31787634408602156,1,9.0,-0.13333333333333333,0.44232321537985797,0,0,-0.03477524336705484,0.2083333333333334,0.025283995841721918,0,0.0,0.0
chelsea vs brighton,brighton,162007,Maxim De Cuyper,D,19,7.3,1.0,0,1.0,1.0,6.0,0.30000000000000004,0.0,0.0,0.0,0.0,0,0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,6.95,0.25,0.0,0.25,4.27,0.4366666666666666,0.854907637165702,0.33999999999999997,0.3773456975789801,chelsea,0.41830758558125886,4,9.0,-0.1499999999999999,0.43179719968123664,0,0,0.4366000515844431,0.4899999999999999,-0.05445150210225652,0,0.0,0.0
everton vs brighton,brighton,162007,Maxim De Cuyper,D,67,6.0,0.0,0,0.0,0.0,30.0,8.4,1.0,0.0,3.0,2.0,1,0,3.0,8.0,28.0,0.0,0.0,0.375,0.125,0.0,1,1.3432835820895521,4.029850746268656,0.3333333333333333,0.375,6.875,0.25,0.0,0.25,4.225,0.5891666666666667,0.7342845326716296,0.24,0.4506265873244183,everton,0.3048962491458986,4,7.0,-0.55,0.30109262320798,0,0,0.42938828352573105,0.79,0.14953396411643827,0,0.0,0.0
wolves vs brighton,brighton,162007,Maxim De Cuyper,D,20,6.9,0.0,0,1.0,1.0,19.0,3.6,0.0,0.0,1.0,1.0,0,0,1.0,2.0,19.0,1.0,0.0,0.5,0.0,0.0,0,0.0,4.5,0.0,0.5,6.675,0.25,0.0,0.25,4.1049999999999995,0.3091666666666666,0.419015124660286,0.020000000000000018,0.5532625102731091,wolves,0.5793749261491198,2,13.0,-0.68,0.30521071696627977,0,0,-0.16035980148883378,0.7000000000000001,0.24805179330682936,0,0.0,0.0
brighton vs tottenham,tottenham,162016,Xavi Simons,M,29,7.3,0.0,0,3.0,1.0,17.0,2.7,0.0,0.0,0.0,1.0,0,0,2.0,4.0,16.0,0.3333333333333333,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,4.38,0.0,0.5796234126404904,-0.09999999999999998,0.5762354143047482,brighton,0.3737937689550593,1,10.0,0.20000000000000007,0.24822450644840943,0,0,0.20582964368543116,-0.30000000000000004,0.3280109078563388,0,0.0,0.0
leeds vs tottenham,tottenham,162016,Xavi Simons,M,74,6.2,0.0,0,0.0,0.0,20.0,3.6,0.0,0.0,1.0,0.0,0,0,2.0,9.0,18.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0.0,1.2162162162162162,0.0,0.1111111111111111,6.75,0.0,0.0,0.0,4.05,0.6049999999999996,0.5611780692425855,0.0,0.3094357674970548,leeds,0.40942928039702237,2,10.0,-0.019999999999999962,0.45279128197264407,0,0,0.15174878884556314,0.019999999999999962,-0.14335551447558925,0,0.0,0.0
tottenham vs aston villa,tottenham,162016,Xavi Simons,M,79,6.2,0.0,0,0.0,0.0,24.0,4.8,4.0,1.0,3.0,1.0,0,0,5.0,15.0,20.0,0.0,0.0,0.3333333333333333,0.26666666666666666,0.0,0,0.0,3.4177215189873418,0.0,0.2,6.566666666666666,0.0,0.0,0.0,3.9399999999999995,0.403333333333333,0.4652672163077991,-0.07499999999999996,0.42233482721671856,aston villa,0.16762104727365273,0,7.0,-0.18,0.36737256492839354,0,0,0.29764616903414637,0.10500000000000004,0.054962262288325014,0,0.0,0.0
tottenham vs wolves,tottenham,162016,Xavi Simons,M,78,6.5,0.0,0,0.0,0.0,28.0,6.4,0.0,0.0,1.0,2.0,1,0,5.0,14.0,23.0,0.0,0.0,0.35714285714285715,0.0,0.0,1,1.1538461538461537,1.1538461538461537,1.0,0.07142857142857142,6.55,0.0,0.0,0.0,3.9299999999999997,0.26999999999999974,0.3851668045216433,0.039999999999999925,0.4519630472135142,wolves,0.4632986342270371,2,11.0,-0.7,0.4394933773006699,0,0,-0.07813182970539378,0.7399999999999999,0.012469669912844317,0,0.0,0.0
west ham vs tottenham,tottenham,162016,Xavi Simons,F,71,7.3,0.0,1,1.0,0.0,32.0,8.6,1.0,0.0,0.0,1.0,0,0,4.0,5.0,27.0,0.0,0.0,0.8,0.2,1.0,0,0.0,0.0,0.0,0.0,6.55,0.0,0.25,0.25,4.029999999999999,0.26999999999999974,0.20399634321535848,0.32000000000000006,0.6204536541365178,west ham,0.26259075452623837,1,8.0,0.2,0.2573356891377496,0,0,-0.05859441131087989,0.12000000000000005,0.36311796499876814,0,0.0,0.0
arsenal vs leeds,leeds,162128,Wilfried Gnonto,F,66,6.6,0.0,0,0.0,0.0,9.0,0.6000000000000001,4.0,0.0,0.0,0.0,0,0,4.0,8.0,7.0,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,3.9599999999999995,0.0,0.4680745855360161,-0.6,0.24809185218103796,arsenal,0.22847164782648655,0,8.0,2.5,0.5916046982586765,0,0,0.23960293770952956,-3.1,-0.3435128460776385,0,0.0,0.0
fulham vs leeds,leeds,162128,Wilfried Gnonto,F,8,6.7,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,6.65,0.0,0.0,0.0,3.99,0.005000000000000009,0.6983043837882548,-0.5,0.3615253310137803,fulham,0.9500275709953131,1,20.0,-0.3,0.47413500495163113,0,0,-0.25172318720705833,-0.2,-0.11260967393785082,0,0.0,0.0
leeds vs everton,leeds,162128,Wilfried Gnonto,F,67,6.6,0.0,0,2.0,0.0,33.0,9.2,4.0,2.0,0.0,0.0,0,0,4.0,10.0,28.0,0.0,0.0,0.4,0.4,0.0,0,0.0,0.0,0.0,0.0,6.633333333333333,0.0,0.0,0.0,3.9799999999999995,0.0033333333333333687,0.11031844499586434,-0.12,0.4988823164183112,everton,0.29670986122599025,2,8.0,-0.33999999999999997,0.3670958380735963,0,0,-0.1863914162301259,0.21999999999999997,0.1317864783447149,0,0.0,0.0
leeds vs newcastle,leeds,162128,Wilfried Gnonto,F,60,6.3,0.0,0,1.0,0.0,24.0,4.8,0.0,0.0,1.0,0.0,1,0,1.0,3.0,20.0,0.0,0.0,0.3333333333333333,0.0,0.0,1,1.5,1.5,1.0,0.3333333333333333,6.55,0.0,0.0,0.0,3.9299999999999997,0.03000000000000017,0.37354918754502525,-0.06,0.40410204851930326,newcastle,0.6694926936862422,1,15.0,-0.175,0.5173992104261447,0,0,-0.29594350614121695,0.11499999999999999,-0.11329716190684141,0,0.0,0.0
bournemouth vs brighton,bournemouth,162267,Adrien Truffert,D,90,6.2,0.0,0,0.0,0.0,29.0,7.5,1.0,0.0,2.0,0.0,0,0,2.0,11.0,26.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0,0.0,2.0,0.0,0.18181818181818182,6.2,0.0,0.0,0.0,3.7199999999999998,0.0,0.7691421481744062,-0.19999999999999996,0.35160846939852575,brighton,0.4773175542406312,4,10.0,-0.7,0.3394131430626657,0,0,0.29182459393377497,0.5,0.012195326335860068,0,0.0,0.0
bournemouth vs fulham,bournemouth,162267,Adrien Truffert,D,90,7.2,0.0,1,1.0,0.0,55.0,26.4,1.0,0.0,0.0,1.0,0,0,5.0,9.0,48.0,0.0,0.0,0.5555555555555556,0.1111111111111111,1.0,0,0.0,0.0,0.0,0.0,6.7,0.0,0.5,0.5,4.22,0.5,0.22847164782648655,0.65,0.4842298149806745,fulham,0.37884845142909657,1,10.0,-0.25,0.4018656887979913,0,0,-0.15037680360261002,0.9,0.08236412618268324,0,0.0,0.0
bournemouth vs newcastle,bournemouth,162267,Adrien Truffert,D,90,6.9,0.0,0,0.0,0.0,56.0,28.6,0.0,2.0,0.0,1.0,0,0,1.0,3.0,51.0,0.0,0.0,0.3333333333333333,0.0,0.0,0,0.0,0.0,0.0,0.0,6.766666666666667,0.0,0.3333333333333333,0.3333333333333333,4.193333333333333,0.26333333333333336,0.23487152805571115,0.2333333333333334,0.4865290400425706,newcastle,0.37463621603406555,1,10.0,-0.3,0.3335259766411599,0,0,-0.1397646879783544,0.5333333333333334,0.15300306340141068,0,0.0,0.0
bournemouth vs wolves,bournemouth,162267,Adrien Truffert,D,90,7.0,0.0,0,0.0,0.0,55.0,25.9,0.0,0.0,0.0,1.0,0,0,3.0,6.0,47.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,6.825,0.0,0.25,0.25,4.194999999999999,0.18916666666666668,0.5873541034831359,0.15000000000000002,0.46772800006487064,wolves,0.8560104769782191,5,16.0,-1.5,0.26686645082325283,0,0,-0.2686563734950832,1.65,0.2008615492416178,0,0.0,0.0
crystal palace vs bournemouth,bournemouth,162267,Adrien Truffert,D,90,5.9,0.0,0,0.0,0.0,41.0,13.5,0.0,1.0,1.0,0.0,0,0,2.0,7.0,33.0,0.0,0.0,0.2857142857142857,0.0,0.0,0,0.0,1.0,0.0,0.14285714285714285,6.75,0.0,0.25,0.25,4.1499999999999995,0.33666666666666645,0.8218913702784671,0.18000000000000005,0.35062424486508253,crystal palace,0.25875616782179633,1,8.0,0.29999999999999993,0.41282762388200156,0,0,0.5631352024566708,-0.11999999999999988,-0.062203379016919025,0,0.0,0.0
leeds vs bournemouth,bournemouth,162267,Adrien Truffert,D,90,6.9,0.0,0,0.0,0.0,52.0,25.0,5.0,1.0,0.0,1.0,0,0,7.0,10.0,48.0,0.0,0.0,0.7,0.5,0.0,0,0.0,0.0,0.0,0.0,6.675,0.0,0.0,0.0,4.005,0.26916666666666644,0.5807830162668873,0.30000000000000004,0.4698555086177362,leeds,0.5216432313206507,2,12.0,-0.275,0.3952356925973021,0,0,0.05913978494623662,0.5750000000000001,0.07461981602043405,0,0.0,0.0
liverpool vs bournemouth,bournemouth,162267,Adrien Truffert,D,90,6.2,0.0,0,0.0,0.0,18.0,2.5,2.0,0.0,2.0,0.0,0,0,3.0,8.0,14.0,0.0,0.0,0.375,0.25,0.0,0,0.0,2.0,0.0,0.25,6.5,0.0,0.0,0.0,3.9,0.28666666666666624,0.40791287565481116,0.08000000000000007,0.32899024175202185,liverpool,0.20357733664185276,1,7.0,0.20000000000000007,0.47328045432869903,0,0,0.2043355390129584,-0.12,-0.14429021257667718,0,0.0,0.0
tottenham vs bournemouth,bournemouth,162267,Adrien Truffert,D,90,7.2,0.0,0,1.0,0.0,17.0,2.0,5.0,0.0,3.0,2.0,0,0,12.0,22.0,12.0,0.0,0.0,0.5454545454545454,0.22727272727272727,0.0,0,0.0,3.0,0.0,0.13636363636363635,6.550000000000001,0.0,0.0,0.0,3.93,0.36333333333333306,0.6471564616725908,0.06000000000000005,0.3264694517312319,tottenham,0.8177212572373863,2,17.0,-0.18000000000000005,0.3964231617768119,0,0,-0.17056479556479553,0.2400000000000001,-0.06995371004558004,0,0.0,0.0
brighton vs manchester city,manchester city,162489,James Trafford,G,90,8.3,0.0,0,0.0,0.0,42.0,13.4,0.0,0.0,0.0,0.0,0,0,2.0,2.0,32.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,4.98,0.0,0.6410601047697823,-0.09999999999999998,0.5093535332295004,brighton,0.7560794044665013,2,16.0,-0.23333333333333328,0.2841306599160002,0,0,-0.11501929969671909,0.1333333333333333,0.22522287331350016,0,0.0,0.0
manchester city vs tottenham,manchester city,162489,James Trafford,G,90,6.2,0.0,0,0.0,0.0,37.0,9.6,2.0,0.0,0.0,1.0,0,0,3.0,3.0,26.0,0.0,0.0,1.0,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,4.35,2.205,0.20174015397340458,0.66,0.5191774734863741,tottenham,0.5911043517703248,4,12.0,-0.06666666666666654,0.2905048249066295,0,0,-0.3893641977969202,0.7266666666666666,0.22867264857974462,0,0.0,0.0
wolves vs manchester city,manchester city,162489,James Trafford,G,90,7.5,0.0,0,0.0,0.0,28.0,5.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,0.0,0.0,4.3999999999999995,1.1233333333333335,0.23610421836228287,0.96,0.5356517927591459,wolves,0.5463459537340911,1,13.0,0.040000000000000036,0.38427080799180624,0,0,-0.3102417353718082,0.9199999999999999,0.15138098476733963,0,0.0,0.0
liverpool vs manchester united,manchester united,162511,Senne Lammens,G,90,6.6,0.0,0,0.0,0.0,46.0,4.1,0.0,0.0,0.0,0.0,0,0,1.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,3.9599999999999995,0.0,0.6465236218556902,0.0,0.2530817090461715,liverpool,0.22793957598711426,0,8.0,0.42000000000000004,0.5161377578057105,0,0,0.418584045868576,-0.42000000000000004,-0.263056048759539,0,0.0,0.0
manchester united vs sunderland,manchester united,162511,Senne Lammens,G,90,7.9,0.0,0,0.0,0.0,44.0,7.9,0.0,0.0,0.0,0.0,0,0,1.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,4.35,0.845000000000001,0.3749602341413756,0.24,0.36438385515890076,sunderland,0.5913978494623657,4,12.0,-0.6,0.37392770841723727,0,0,-0.21643761532099015,0.84,-0.00954385325833651,0,0.0,0.0
aston villa vs burnley,aston villa,162714,Amadou Onana,M,13,6.7,0.0,0,0.0,0.0,4.0,0.1,0.0,0.0,0.0,0.0,0,0,2.0,3.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,4.02,0.0,0.3883592355578774,0.10000000000000009,0.5203382192457096,burnley,0.6590674110835403,1,15.0,0.2,0.3977282777790939,0,0,-0.2707081755256629,-0.09999999999999992,0.12260994146661564,0,0.0,0.0
aston villa vs newcastle,aston villa,162714,Amadou Onana,M,90,7.2,0.0,0,0.0,0.0,43.0,15.5,2.0,2.0,0.0,2.0,0,0,7.0,9.0,36.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0,0.0,0.0,0.0,0.0,6.95,0.0,0.0,0.0,4.17,0.125,0.5850072866201899,0.025000000000000022,0.2891719174255908,newcastle,0.43444995864350705,1,11.0,-0.3,0.45456481854387615,0,0,0.1505573279766828,0.325,-0.16539290111828536,0,0.0,0.0
brentford vs aston villa,aston villa,162714,Amadou Onana,M,64,6.6,0.0,0,1.0,1.0,30.0,7.8,2.0,2.0,1.0,1.0,1,0,5.0,6.0,26.0,1.0,0.0,0.8333333333333334,0.3333333333333333,0.0,1,1.40625,1.40625,1.0,0.16666666666666666,6.833333333333333,0.0,0.0,0.0,4.1,0.1033333333333334,0.35424012885812545,-0.09999999999999998,0.635049550112341,brentford,0.429661312089156,1,11.0,0.2,0.15543979962622237,0,0,-0.07542118323103053,-0.3,0.47960975048611865,0,0.0,0.0
tottenham vs aston villa,aston villa,162714,Amadou Onana,M,82,6.7,0.0,0,0.0,0.0,32.0,8.6,3.0,1.0,1.0,0.0,0,0,5.0,11.0,27.0,0.0,0.0,0.45454545454545453,0.2727272727272727,0.0,0,0.0,1.0975609756097562,0.0,0.09090909090909091,6.8,0.0,0.0,0.0,4.08,0.07333333333333335,0.16762104727365273,-0.18,0.36737256492839354,tottenham,0.4652672163077991,2,11.0,-0.07499999999999996,0.42233482721671856,0,0,-0.29764616903414637,-0.10500000000000004,-0.054962262288325014,0,0.0,0.0
bournemouth vs newcastle,newcastle,163189,Malick Thiaw,D,84,7.3,0.0,0,0.0,0.0,32.0,8.3,2.0,4.0,3.0,0.0,1,0,4.0,8.0,26.0,0.0,0.0,0.5,0.25,0.0,1,1.0714285714285714,3.214285714285714,0.3333333333333333,0.375,7.3,0.0,0.0,0.0,4.38,0.0,0.37463621603406555,-0.3,0.3335259766411599,bournemouth,0.23487152805571115,2,7.0,0.2333333333333334,0.4865290400425706,0,0,0.1397646879783544,-0.5333333333333334,-0.15300306340141068,0,0.0,0.0
brighton vs newcastle,newcastle,163189,Malick Thiaw,D,90,6.7,0.0,0,1.0,0.0,59.0,30.7,1.0,0.0,0.0,0.0,0,0,5.0,7.0,52.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.2,0.1799999999999998,0.31787634408602156,-0.13333333333333333,0.44232321537985797,brighton,0.2831011007189667,0,9.0,0.07500000000000007,0.4676072112215799,0,0,0.03477524336705484,-0.2083333333333334,-0.025283995841721918,0,0.0,0.0
newcastle vs arsenal,newcastle,163189,Malick Thiaw,D,90,6.6,0.0,0,1.0,1.0,23.0,4.6,1.0,1.0,0.0,0.0,0,0,5.0,7.0,20.0,1.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0,0.0,0.0,0.0,0.0,6.866666666666667,0.0,0.0,0.0,4.12,0.14333333333333326,0.2956989247311828,-0.15999999999999998,0.3086451309766628,arsenal,0.3182472039414536,1,9.0,0.18,0.572219435596399,0,0,-0.022548279210270805,-0.33999999999999997,-0.2635743046197362,0,0.0,0.0
newcastle vs liverpool,newcastle,163189,Malick Thiaw,D,9,6.2,0.0,0,0.0,0.0,6.0,0.2,0.0,0.0,0.0,0.0,0,0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,4.02,0.20666666666666633,0.8518403639371384,-0.07999999999999996,0.2732196679355099,liverpool,0.7450213145002228,3,15.0,0.6200000000000001,0.3733630390692584,0,0,0.10681904943691556,-0.7000000000000001,-0.1001433711337485,0,0.0,0.0
newcastle vs nottingham forest,newcastle,163189,Malick Thiaw,D,90,7.2,0.0,0,2.0,1.0,44.0,17.6,1.0,3.0,1.0,1.0,0,0,6.0,9.0,40.0,0.5,0.0,0.6666666666666666,0.1111111111111111,0.0,0,0.0,1.0,0.0,0.1111111111111111,6.675,0.0,0.0,0.0,4.005,0.16916666666666655,0.6898263027295286,0.18,0.5124011852022323,nottingham forest,0.7684036393713813,4,15.0,-0.42499999999999993,0.3493699750898704,0,0,-0.07857733664185274,0.605,0.16303121011236194,0,0.0,0.0
burnley vs liverpool,liverpool,174565,Hugo Ekitiké,F,72,6.7,0.0,0,1.0,0.0,15.0,2.1,0.0,0.0,1.0,0.0,0,0,4.0,7.0,14.0,0.0,0.0,0.5714285714285714,0.0,0.0,0,0.0,1.25,0.0,0.14285714285714285,6.7,0.0,0.0,0.0,4.02,0.0,0.3555077117695713,-0.09999999999999998,0.765154514110586,burnley,0.3837882547559968,3,9.0,-0.09999999999999998,0.11438891605776423,0,0,-0.028280542986425516,0.0,0.6507655980528217,0,0.0,0.0
chelsea vs liverpool,liverpool,174565,Hugo Ekitiké,F,16,6.3,0.0,0,0.0,0.0,6.0,0.30000000000000004,1.0,0.0,0.0,0.0,0,0,1.0,3.0,5.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,3.9,0.08000000000000014,0.29387923904052937,-0.09999999999999998,0.36558191256097017,chelsea,0.28124847954069965,0,9.0,0.09999999999999998,0.4868931569317025,0,0,0.012630759499829725,-0.19999999999999996,-0.12131124437073232,0,0.0,0.0
liverpool vs arsenal,liverpool,174565,Hugo Ekitiké,F,79,6.3,0.0,0,0.0,0.0,5.0,0.1,1.0,0.0,1.0,1.0,0,0,2.0,8.0,2.0,0.0,0.0,0.25,0.125,0.0,0,0.0,1.139240506329114,0.0,0.125,6.433333333333334,0.0,0.0,0.0,3.86,0.053333333333333455,0.23858101277456112,-0.17499999999999993,0.418344674823281,arsenal,0.41022044808861086,2,10.0,0.45999999999999996,0.42118342735995606,0,0,-0.17163943531404974,-0.6349999999999999,-0.0028387525366750377,0,0.0,0.0
liverpool vs bournemouth,liverpool,174565,Hugo Ekitiké,F,72,8.0,1.0,1,4.0,2.0,21.0,2.9,0.0,0.0,1.0,0.0,0,0,5.0,11.0,14.0,0.5,0.5,0.45454545454545453,0.0,2.0,0,0.0,1.25,0.0,0.09090909090909091,6.825,0.25,0.25,0.5,4.295,0.6491666666666666,0.20357733664185276,0.20000000000000007,0.47328045432869903,bournemouth,0.40791287565481116,2,10.0,0.08000000000000007,0.32899024175202185,0,0,-0.2043355390129584,0.12,0.14429021257667718,0,0.0,0.0
liverpool vs everton,liverpool,174565,Hugo Ekitiké,F,67,8.2,1.0,0,1.0,1.0,19.0,2.5,2.0,1.0,0.0,0.0,0,0,7.0,11.0,13.0,1.0,1.0,0.6363636363636364,0.18181818181818182,1.0,0,0.0,0.0,0.0,0.0,7.2,0.5,0.25,0.75,4.62,1.0866666666666658,0.4655362558588365,0.30000000000000004,0.44902034889882786,everton,0.44257355547678134,3,10.0,-0.24,0.3238212599298418,0,0,0.022962700382055168,0.54,0.12519908896898607,0,0.0,0.0
liverpool vs manchester united,liverpool,174565,Hugo Ekitiké,F,28,6.2,0.0,0,2.0,0.0,7.0,0.5,0.0,0.0,1.0,0.0,0,0,1.0,5.0,7.0,0.0,0.0,0.2,0.0,0.0,0,0.0,3.214285714285714,0.0,0.2,7.175,0.5,0.25,0.75,4.6049999999999995,1.1491666666666653,0.22793957598711426,0.42000000000000004,0.5161377578057105,manchester united,0.6465236218556902,2,14.0,0.0,0.2530817090461715,0,0,-0.418584045868576,0.42000000000000004,0.263056048759539,0,0.0,0.0
newcastle vs liverpool,liverpool,174565,Hugo Ekitiké,F,80,7.3,1.0,0,1.0,1.0,16.0,1.1,0.0,0.0,2.0,1.0,0,0,3.0,10.0,7.0,1.0,1.0,0.3,0.0,1.0,0,0.0,2.25,0.0,0.2,7.425,0.75,0.25,1.0,4.855,0.815833333333332,0.7450213145002228,0.6200000000000001,0.3733630390692584,newcastle,0.8518403639371384,3,17.0,-0.07999999999999996,0.2732196679355099,0,0,-0.10681904943691556,0.7000000000000001,0.1001433711337485,0,0.0,0.0
arsenal vs leeds,leeds,177665,Anton Stach,M,90,6.3,0.0,0,0.0,0.0,25.0,5.2,2.0,0.0,2.0,3.0,0,0,5.0,7.0,21.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0,0.0,2.0,0.0,0.2857142857142857,6.3,0.0,0.0,0.0,3.78,0.0,0.4680745855360161,-0.6,0.24809185218103796,arsenal,0.22847164782648655,0,8.0,2.5,0.5916046982586765,0,0,0.23960293770952956,-3.1,-0.3435128460776385,0,0.0,0.0
burnley vs leeds,leeds,177665,Anton Stach,M,73,6.2,0.0,0,2.0,1.0,49.0,20.6,0.0,1.0,2.0,1.0,0,0,2.0,5.0,42.0,0.5,0.0,0.4,0.0,0.0,0,0.0,2.4657534246575343,0.0,0.4,6.25,0.0,0.0,0.0,3.75,0.0049999999999999645,0.20198511166253103,-0.44999999999999996,0.6018298576662771,burnley,0.4076682942447771,2,10.0,0.30000000000000004,0.2399758080978048,0,0,-0.20568318258224605,-0.75,0.3618540495684722,0,0.0,0.0
fulham vs leeds,leeds,177665,Anton Stach,M,90,6.3,0.0,0,1.0,0.0,36.0,9.7,1.0,0.0,3.0,2.0,1,0,9.0,17.0,27.0,0.0,0.0,0.5294117647058824,0.058823529411764705,0.0,1,1.0,3.0,0.3333333333333333,0.17647058823529413,6.266666666666667,0.0,0.0,0.0,3.76,0.0033333333333333097,0.6983043837882548,-0.5,0.3615253310137803,fulham,0.9500275709953131,1,20.0,-0.3,0.47413500495163113,0,0,-0.25172318720705833,-0.2,-0.11260967393785082,0,0.0,0.0
leeds vs bournemouth,leeds,177665,Anton Stach,M,90,5.9,0.0,0,0.0,0.0,33.0,8.2,2.0,0.0,1.0,0.0,0,0,3.0,7.0,25.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0,0.0,1.0,0.0,0.14285714285714285,6.175,0.0,0.0,0.0,3.7049999999999996,0.03583333333333321,0.5216432313206507,-0.275,0.3952356925973021,bournemouth,0.5807830162668873,2,13.0,0.30000000000000004,0.4698555086177362,0,0,-0.05913978494623662,-0.5750000000000001,-0.07461981602043405,0,0.0,0.0
leeds vs everton,leeds,177665,Anton Stach,M,90,7.2,0.0,0,3.0,1.0,59.0,28.3,2.0,1.0,1.0,1.0,0,0,5.0,10.0,48.0,0.3333333333333333,0.0,0.5,0.2,0.0,0,0.0,1.0,0.0,0.1,6.4,0.0,0.0,0.0,3.84,0.31333333333333363,0.11031844499586434,-0.12,0.4988823164183112,everton,0.29670986122599025,2,8.0,-0.33999999999999997,0.3670958380735963,0,0,-0.1863914162301259,0.21999999999999997,0.1317864783447149,0,0.0,0.0
leeds vs newcastle,leeds,177665,Anton Stach,M,90,7.0,0.0,0,2.0,0.0,27.0,5.4,2.0,1.0,3.0,1.0,0,0,5.0,8.0,20.0,0.0,0.0,0.625,0.25,0.0,0,0.0,3.0,0.0,0.375,6.6,0.0,0.0,0.0,3.9599999999999995,0.3666666666666673,0.37354918754502525,-0.06,0.40410204851930326,newcastle,0.6694926936862422,1,15.0,-0.175,0.5173992104261447,0,0,-0.29594350614121695,0.11499999999999999,-0.11329716190684141,0,0.0,0.0
leeds vs tottenham,leeds,177665,Anton Stach,M,67,6.7,0.0,0,1.0,0.0,23.0,3.7,2.0,0.0,1.0,1.0,0,0,4.0,7.0,16.0,0.0,0.0,0.5714285714285714,0.2857142857142857,0.0,0,0.0,1.3432835820895521,0.0,0.14285714285714285,6.7,0.0,0.0,0.0,4.02,0.3266666666666674,0.40942928039702237,-0.019999999999999962,0.45279128197264407,tottenham,0.5611780692425855,3,12.0,0.0,0.3094357674970548,0,0,-0.15174878884556314,-0.019999999999999962,0.14335551447558925,0,0.0,0.0
wolves vs leeds,leeds,177665,Anton Stach,M,90,8.5,1.0,1,1.0,1.0,44.0,14.1,3.0,1.0,0.0,2.0,0,0,5.0,6.0,32.0,1.0,1.0,0.8333333333333334,0.5,2.0,0,0.0,0.0,0.0,0.0,7.3500000000000005,0.25,0.25,0.5,4.61,0.6300000000000018,0.3169285911221395,0.33999999999999997,0.35235570554469187,wolves,0.4311481096080473,1,11.0,0.10000000000000003,0.46427114635934613,0,0,-0.11421951848590778,0.23999999999999994,-0.11191544081465427,0,0.0,0.0
brentford vs aston villa,brentford,178077,Kevin Schade,M,79,6.9,0.0,0,0.0,0.0,10.0,0.2,2.0,1.0,0.0,1.0,0,0,7.0,11.0,2.0,0.0,0.0,0.6363636363636364,0.18181818181818182,0.0,0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,4.14,0.0,0.429661312089156,0.2,0.15543979962622237,aston villa,0.35424012885812545,2,9.0,-0.09999999999999998,0.635049550112341,0,0,0.07542118323103053,0.3,-0.47960975048611865,0,0.0,0.0
